tn,dispersed,age,study,mathgrade,disposable_income,raven_correct_answers,math_answers_correct,crt_answers_correct,session,treatment,average_ip,decision_number,utility_point,corner,chose_corner,indifference_point,pizza,control,main,id_stage2_upper,pap_sample,id_stage2,avg_id_stage2,qe_ard,qe_ard_lower,qe_ard_upper,qe_rad,qe_rad_lower,qe_rad_upper,RT_avg_stage_2,d_a0_main_tr,d_a1_main_tr,d_a2_main_tr,d_g0_main_tr,d_g1_main_tr,d_g2_main_tr,d_d1_main_tr,d_d2_main_tr,d_d3_main_tr,d_d4_main_tr,d_d5_main_tr,d_t1_main_tr,d_t2_main_tr,d_t3_main_tr,d_t4_main_tr,std_rt_2_main_tr,std_math_main_tr,std_crt_main_tr,std_raven_main_tr,std_start_row_main_tr,id_stage2_sign,cb_effect
187,0,26,Naturwissenschaften,2-,370,3,5,0,7,1,,4,7,0,,24,1,0,1,,1,,,,,,,,,6.7730379,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.28022644,-.275967,-1.6178279,-1.722195,1.5065113,,
187,0,26,Naturwissenschaften,2-,370,3,5,0,7,1,,5,1,0,,5,1,0,1,,1,,,,,,,,,6.7730379,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.28022644,-.275967,-1.6178279,-1.722195,1.2833441,,
187,0,26,Naturwissenschaften,2-,370,3,5,0,7,1,,6,4,0,,24,1,0,1,,1,,,,,,,,,6.7730379,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.28022644,-.275967,-1.6178279,-1.722195,-1.0041195,,
187,0,26,Naturwissenschaften,2-,370,3,5,0,7,1,,7,2,0,,9,1,0,1,,1,,,,,,,,,6.7730379,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.28022644,-.275967,-1.6178279,-1.722195,.78121799,,
187,0,26,Naturwissenschaften,2-,370,3,5,0,7,1,,8,8,0,0,32,1,0,1,,1,,,,,,,,,6.7730379,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.28022644,-.275967,-1.6178279,-1.722195,-.64147282,,
187,0,26,Naturwissenschaften,2-,370,3,5,0,7,1,18.75,9,4,0,,11,1,0,1,11,1,11,11,.075677983,.075677983,.075677983,.075478002,.075278014,.075278014,6.7730379,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.28022644,-.275967,-1.6178279,-1.722195,-1.3946621,1,1
188,0,27,Geisteswissenschaften,2-,200,7,1,2,7,0,,1,1,0,,21,1,1,1,,,,,,,,,,,6.7613635,,,,,,,,,,,,,,,,,,,,,,
188,0,27,Geisteswissenschaften,2-,200,7,1,2,7,0,,2,7,0,,20,1,1,1,,,,,,,,,,,6.7613635,,,,,,,,,,,,,,,,,,,,,,
188,0,27,Geisteswissenschaften,2-,200,7,1,2,7,0,,3,3,0,,11,1,1,1,,,,,,,,,,,6.7613635,,,,,,,,,,,,,,,,,,,,,,
188,0,27,Geisteswissenschaften,2-,200,7,1,2,7,0,,4,5,0,,10,1,1,1,,,,,,,,,,,6.7613635,,,,,,,,,,,,,,,,,,,,,,
188,0,27,Geisteswissenschaften,2-,200,7,1,2,7,0,,5,2,0,,8,1,1,1,,,,,,,,,,,6.7613635,,,,,,,,,,,,,,,,,,,,,,
188,0,27,Geisteswissenschaften,2-,200,7,1,2,7,0,,6,6,0,,6,1,1,1,,,,,,,,,,,6.7613635,,,,,,,,,,,,,,,,,,,,,,
188,0,27,Geisteswissenschaften,2-,200,7,1,2,7,0,,7,4,0,,4,1,1,1,,,,,,,,,,,6.7613635,,,,,,,,,,,,,,,,,,,,,,
188,0,27,Geisteswissenschaften,2-,200,7,1,2,7,0,,8,8,-1,1,0,1,1,1,,,,,,,,,,,6.7613635,,,,,,,,,,,,,,,,,,,,,,
188,0,27,Geisteswissenschaften,2-,200,7,1,2,7,0,10,9,8,0,,0,1,1,1,,,,,,,,,,,6.7613635,,,,,,,,,,,,,,,,,,,,,,
189,0,22,Wirtschaftswissenschaften,4,1500,5,7,2,7,1,,1,7,0,,82,1,0,1,,1,,,,,,,,,3.4040933,.72000003,-.30000001,-.41999999,.58000004,-.56,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-1.2092499,.25989124,.13117523,-.42242518,-.083554856,,
189,0,22,Wirtschaftswissenschaften,4,1500,5,7,2,7,1,,2,5,0,,89,1,0,1,,1,,,,,,,,,3.4040933,.72000003,-.30000001,-.41999999,.58000004,-.56,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-1.2092499,.25989124,.13117523,-.42242518,1.5901991,,
189,0,22,Wirtschaftswissenschaften,4,1500,5,7,2,7,1,,3,4,0,,111,1,0,1,,1,,,,,,,,,3.4040933,.72000003,-.30000001,-.41999999,.58000004,-.56,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-1.2092499,.25989124,.13117523,-.42242518,-.47409743,,
189,0,22,Wirtschaftswissenschaften,4,1500,5,7,2,7,1,,4,3,0,,76,1,0,1,,1,,,,,,,,,3.4040933,.72000003,-.30000001,-.41999999,.58000004,-.56,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-1.2092499,.25989124,.13117523,-.42242518,.36277953,,
189,0,22,Wirtschaftswissenschaften,4,1500,5,7,2,7,1,,5,6,0,,98,1,0,1,,1,,,,,,,,,3.4040933,.72000003,-.30000001,-.41999999,.58000004,-.56,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-1.2092499,.25989124,.13117523,-.42242518,-1.2272867,,
189,0,22,Wirtschaftswissenschaften,4,1500,5,7,2,7,1,,6,1,0,,75,1,0,1,,1,,,,,,,,,3.4040933,.72000003,-.30000001,-.41999999,.58000004,-.56,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-1.2092499,.25989124,.13117523,-.42242518,.30698773,,
189,0,22,Wirtschaftswissenschaften,4,1500,5,7,2,7,1,,7,2,0,,87,1,0,1,,1,,,,,,,,,3.4040933,.72000003,-.30000001,-.41999999,.58000004,-.56,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-1.2092499,.25989124,.13117523,-.42242518,-1.171495,,
189,0,22,Wirtschaftswissenschaften,4,1500,5,7,2,7,1,,8,8,0,0,117,1,0,1,,1,,,,,,,,,3.4040933,.72000003,-.30000001,-.41999999,.58000004,-.56,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-1.2092499,.25989124,.13117523,-.42242518,-1.1993908,,
189,0,22,Wirtschaftswissenschaften,4,1500,5,7,2,7,1,91.875,9,8,1,,148,1,0,1,148,1,63,105.5,.482384,.2880587,.67670929,.4815436,.2873432,.6750285,3.4040933,.72000003,-.30000001,-.41999999,.58000004,-.56,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-1.2092499,.25989124,.13117523,-.42242518,-.64147282,1,1
190,0,23,Lehramt,3+,75,6,0,0,7,0,,1,7,1,,135,1,1,1,,0,,,,,,,,,3.9182231,,,,,,,,,,,,,,,,,,,,,,
190,0,23,Lehramt,3+,75,6,0,0,7,0,,2,1,0,,1,1,1,1,,0,,,,,,,,,3.9182231,,,,,,,,,,,,,,,,,,,,,,
190,0,23,Lehramt,3+,75,6,0,0,7,0,,3,8,0,,9,1,1,1,,0,,,,,,,,,3.9182231,,,,,,,,,,,,,,,,,,,,,,
190,0,23,Lehramt,3+,75,6,0,0,7,0,,4,6,0,,0,1,1,1,,0,,,,,,,,,3.9182231,,,,,,,,,,,,,,,,,,,,,,
190,0,23,Lehramt,3+,75,6,0,0,7,0,,5,4,0,,0,1,1,1,,0,,,,,,,,,3.9182231,,,,,,,,,,,,,,,,,,,,,,
190,0,23,Lehramt,3+,75,6,0,0,7,0,,6,2,0,,2,1,1,1,,0,,,,,,,,,3.9182231,,,,,,,,,,,,,,,,,,,,,,
190,0,23,Lehramt,3+,75,6,0,0,7,0,,7,5,0,,1,1,1,1,,0,,,,,,,,,3.9182231,,,,,,,,,,,,,,,,,,,,,,
190,0,23,Lehramt,3+,75,6,0,0,7,0,,8,3,0,1,1,1,1,1,,0,,,,,,,,,3.9182231,,,,,,,,,,,,,,,,,,,,,,
190,0,23,Lehramt,3+,75,6,0,0,7,0,18.625,9,8,0,,-23,1,1,1,-23,0,-23,-23,-.16911764,-.16911764,-.16911764,-.16332594,-.15753424,-.15753424,3.9182231,,,,,,,,,,,,,,,,,,,,,-1,0
191,0,29,Sozialwissenschaften,3,316,7,7,3,7,0,,1,2,0,,71,1,1,1,,1,,,,,,,,,4.55231,,,,,,,,,,,,,,,,0,0,0,0,0,,
191,0,29,Sozialwissenschaften,3,316,7,7,3,7,0,,2,1,0,,71,1,1,1,,1,,,,,,,,,4.55231,,,,,,,,,,,,,,,,0,0,0,0,0,,
191,0,29,Sozialwissenschaften,3,316,7,7,3,7,0,,3,8,0,,95,1,1,1,,1,,,,,,,,,4.55231,,,,,,,,,,,,,,,,0,0,0,0,0,,
191,0,29,Sozialwissenschaften,3,316,7,7,3,7,0,,4,6,0,,105,1,1,1,,1,,,,,,,,,4.55231,,,,,,,,,,,,,,,,0,0,0,0,0,,
191,0,29,Sozialwissenschaften,3,316,7,7,3,7,0,,5,7,0,,72,1,1,1,,1,,,,,,,,,4.55231,,,,,,,,,,,,,,,,0,0,0,0,0,,
191,0,29,Sozialwissenschaften,3,316,7,7,3,7,0,,6,4,0,,66,1,1,1,,1,,,,,,,,,4.55231,,,,,,,,,,,,,,,,0,0,0,0,0,,
191,0,29,Sozialwissenschaften,3,316,7,7,3,7,0,,7,3,0,,57,1,1,1,,1,,,,,,,,,4.55231,,,,,,,,,,,,,,,,0,0,0,0,0,,
191,0,29,Sozialwissenschaften,3,316,7,7,3,7,0,,8,5,0,0,99,1,1,1,,1,,,,,,,,,4.55231,,,,,,,,,,,,,,,,0,0,0,0,0,,
191,0,29,Sozialwissenschaften,3,316,7,7,3,7,0,79.5,9,8,0,,-18,1,1,1,-18,1,-18,-18,-.081081077,-.081081077,-.081081077,-.084045067,-.087009065,-.087009065,4.55231,,,,,,,,,,,,,,,,0,0,0,0,0,-1,0
192,0,24,Wirtschaftswissenschaften,2,700,4,1,0,7,1,,1,4,0,,0,1,0,1,,,,,,,,,,,6.7749591,,,,,,,,,,,,,,,,,,,,,,
192,0,24,Wirtschaftswissenschaften,2,700,4,1,0,7,1,,2,3,0,,7,1,0,1,,,,,,,,,,,6.7749591,,,,,,,,,,,,,,,,,,,,,,
192,0,24,Wirtschaftswissenschaften,2,700,4,1,0,7,1,,3,8,0,,1,1,0,1,,,,,,,,,,,6.7749591,,,,,,,,,,,,,,,,,,,,,,
192,0,24,Wirtschaftswissenschaften,2,700,4,1,0,7,1,,4,2,0,,2,1,0,1,,,,,,,,,,,6.7749591,,,,,,,,,,,,,,,,,,,,,,
192,0,24,Wirtschaftswissenschaften,2,700,4,1,0,7,1,,5,1,0,,0,1,0,1,,,,,,,,,,,6.7749591,,,,,,,,,,,,,,,,,,,,,,
192,0,24,Wirtschaftswissenschaften,2,700,4,1,0,7,1,,6,5,0,,0,1,0,1,,,,,,,,,,,6.7749591,,,,,,,,,,,,,,,,,,,,,,
192,0,24,Wirtschaftswissenschaften,2,700,4,1,0,7,1,,7,6,-1,,0,1,0,1,,,,,,,,,,,6.7749591,,,,,,,,,,,,,,,,,,,,,,
192,0,24,Wirtschaftswissenschaften,2,700,4,1,0,7,1,,8,7,0,1,0,1,0,1,,,,,,,,,,,6.7749591,,,,,,,,,,,,,,,,,,,,,,
192,0,24,Wirtschaftswissenschaften,2,700,4,1,0,7,1,1.25,9,8,0,,-7,1,0,1,,,,,,,,,,,6.7749591,,,,,,,,,,,,,,,,,,,,,,
193,0,24,Wirtschaftswissenschaften,1-,280,8,5,2,7,0,,1,6,0,,88,1,1,1,,1,,,,,,,,,4.3406816,,,,,,,,,,,,,,,,0,0,0,0,0,,
193,0,24,Wirtschaftswissenschaften,1-,280,8,5,2,7,0,,2,8,0,,98,1,1,1,,1,,,,,,,,,4.3406816,,,,,,,,,,,,,,,,0,0,0,0,0,,
193,0,24,Wirtschaftswissenschaften,1-,280,8,5,2,7,0,,3,4,0,,89,1,1,1,,1,,,,,,,,,4.3406816,,,,,,,,,,,,,,,,0,0,0,0,0,,
193,0,24,Wirtschaftswissenschaften,1-,280,8,5,2,7,0,,4,5,0,,84,1,1,1,,1,,,,,,,,,4.3406816,,,,,,,,,,,,,,,,0,0,0,0,0,,
193,0,24,Wirtschaftswissenschaften,1-,280,8,5,2,7,0,,5,3,0,,44,1,1,1,,1,,,,,,,,,4.3406816,,,,,,,,,,,,,,,,0,0,0,0,0,,
193,0,24,Wirtschaftswissenschaften,1-,280,8,5,2,7,0,,6,2,0,,68,1,1,1,,1,,,,,,,,,4.3406816,,,,,,,,,,,,,,,,0,0,0,0,0,,
193,0,24,Wirtschaftswissenschaften,1-,280,8,5,2,7,0,,7,7,0,,43,1,1,1,,1,,,,,,,,,4.3406816,,,,,,,,,,,,,,,,0,0,0,0,0,,
193,0,24,Wirtschaftswissenschaften,1-,280,8,5,2,7,0,,8,1,0,0,69,1,1,1,,1,,,,,,,,,4.3406816,,,,,,,,,,,,,,,,0,0,0,0,0,,
193,0,24,Wirtschaftswissenschaften,1-,280,8,5,2,7,0,72.875,9,8,0,,-20,1,1,1,-20,1,-20,-20,-.088888891,-.088888891,-.088888891,-.094382025,-.09987516,-.09987516,4.3406816,,,,,,,,,,,,,,,,0,0,0,0,0,-1,0
194,0,40,kein Studium,3,800,3,7,0,7,1,,1,4,0,,21,1,0,1,,1,,,,,,,,,6.639534,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.31704161,.25989124,-1.6178279,-1.722195,.6696344,,
194,0,40,kein Studium,3,800,3,7,0,7,1,,2,7,0,,24,1,0,1,,1,,,,,,,,,6.639534,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.31704161,.25989124,-1.6178279,-1.722195,-1.6736211,,
194,0,40,kein Studium,3,800,3,7,0,7,1,,3,3,0,,14,1,0,1,,1,,,,,,,,,6.639534,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.31704161,.25989124,-1.6178279,-1.722195,-.94832772,,
194,0,40,kein Studium,3,800,3,7,0,7,1,,4,5,0,,18,1,0,1,,1,,,,,,,,,6.639534,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.31704161,.25989124,-1.6178279,-1.722195,-.75305641,,
194,0,40,kein Studium,3,800,3,7,0,7,1,,5,1,0,,21,1,0,1,,1,,,,,,,,,6.639534,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.31704161,.25989124,-1.6178279,-1.722195,-.47409743,,
194,0,40,kein Studium,3,800,3,7,0,7,1,,6,8,0,,35,1,0,1,,1,,,,,,,,,6.639534,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.31704161,.25989124,-1.6178279,-1.722195,-.41830564,,
194,0,40,kein Studium,3,800,3,7,0,7,1,,7,2,0,,27,1,0,1,,1,,,,,,,,,6.639534,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.31704161,.25989124,-1.6178279,-1.722195,-1.6736211,,
194,0,40,kein Studium,3,800,3,7,0,7,1,,8,6,0,0,30,1,0,1,,1,,,,,,,,,6.639534,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.31704161,.25989124,-1.6178279,-1.722195,1.2275524,,
194,0,40,kein Studium,3,800,3,7,0,7,1,23.75,9,8,1,,88,1,0,1,88,1,63,75.5,.50148475,.41845745,.584512,.50037843,.41687346,.58229941,6.639534,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,-.31704161,.25989124,-1.6178279,-1.722195,.7254262,1,1
195,0,23,Wirtschaftswissenschaften,2-,1300,7,6,3,7,1,,1,2,0,,10,1,0,1,,1,,,,,,,,,7.9683771,-.28,.69999999,-.41999999,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,.049401473,-.0080378735,1.0056767,.87734461,-.55778515,,
195,0,23,Wirtschaftswissenschaften,2-,1300,7,6,3,7,1,,2,6,0,,8,1,0,1,,1,,,,,,,,,7.9683771,-.28,.69999999,-.41999999,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,.049401473,-.0080378735,1.0056767,.87734461,1.6738868,,
195,0,23,Wirtschaftswissenschaften,2-,1300,7,6,3,7,1,,3,3,0,,6,1,0,1,,1,,,,,,,,,7.9683771,-.28,.69999999,-.41999999,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,.049401473,-.0080378735,1.0056767,.87734461,-.78095233,,
195,0,23,Wirtschaftswissenschaften,2-,1300,7,6,3,7,1,,4,1,0,,3,1,0,1,,1,,,,,,,,,7.9683771,-.28,.69999999,-.41999999,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,.049401473,-.0080378735,1.0056767,.87734461,-.33461794,,
195,0,23,Wirtschaftswissenschaften,2-,1300,7,6,3,7,1,,5,8,0,,3,1,0,1,,1,,,,,,,,,7.9683771,-.28,.69999999,-.41999999,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,.049401473,-.0080378735,1.0056767,.87734461,.33488363,,
195,0,23,Wirtschaftswissenschaften,2-,1300,7,6,3,7,1,,6,4,0,,2,1,0,1,,1,,,,,,,,,7.9683771,-.28,.69999999,-.41999999,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,.049401473,-.0080378735,1.0056767,.87734461,-1.422558,,
195,0,23,Wirtschaftswissenschaften,2-,1300,7,6,3,7,1,,7,5,0,,1,1,0,1,,1,,,,,,,,,7.9683771,-.28,.69999999,-.41999999,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,.049401473,-.0080378735,1.0056767,.87734461,-.52988923,,
195,0,23,Wirtschaftswissenschaften,2-,1300,7,6,3,7,1,,8,7,0,0,2,1,0,1,,1,,,,,,,,,7.9683771,-.28,.69999999,-.41999999,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,.049401473,-.0080378735,1.0056767,.87734461,.89280158,,
195,0,23,Wirtschaftswissenschaften,2-,1300,7,6,3,7,1,4.375,9,1,0,,-3,1,0,1,-3,1,-3,-3,-.022899274,-.022899274,-.022899274,-.022834837,-.022770399,-.022770399,7.9683771,-.28,.69999999,-.41999999,-.41999999,.44,-.02,-.19,.75,-.22,-.20999999,-.13,-.20999999,-.31999999,-.25,.77999997,.049401473,-.0080378735,1.0056767,.87734461,.83700979,-1,0
196,0,26,Wirtschaftswissenschaften,3+,320,6,3,3,7,0,,1,1,0,,1,1,1,1,,1,,,,,,,,,3.3471494,,,,,,,,,,,,,,,,0,0,0,0,0,,
196,0,26,Wirtschaftswissenschaften,3+,320,6,3,3,7,0,,2,2,0,,1,1,1,1,,1,,,,,,,,,3.3471494,,,,,,,,,,,,,,,,0,0,0,0,0,,
196,0,26,Wirtschaftswissenschaften,3+,320,6,3,3,7,0,,3,7,0,,1,1,1,1,,1,,,,,,,,,3.3471494,,,,,,,,,,,,,,,,0,0,0,0,0,,
196,0,26,Wirtschaftswissenschaften,3+,320,6,3,3,7,0,,4,3,0,,1,1,1,1,,1,,,,,,,,,3.3471494,,,,,,,,,,,,,,,,0,0,0,0,0,,
196,0,26,Wirtschaftswissenschaften,3+,320,6,3,3,7,0,,5,4,0,,1,1,1,1,,1,,,,,,,,,3.3471494,,,,,,,,,,,,,,,,0,0,0,0,0,,
196,0,26,Wirtschaftswissenschaften,3+,320,6,3,3,7,0,,6,6,0,,1,1,1,1,,1,,,,,,,,,3.3471494,,,,,,,,,,,,,,,,0,0,0,0,0,,
196,0,26,Wirtschaftswissenschaften,3+,320,6,3,3,7,0,,7,5,0,,1,1,1,1,,1,,,,,,,,,3.3471494,,,,,,,,,,,,,,,,0,0,0,0,0,,
196,0,26,Wirtschaftswissenschaften,3+,320,6,3,3,7,0,,8,8,0,0,1,1,1,1,,1,,,,,,,,,3.3471494,,,,,,,,,,,,,,,,0,0,0,0,0,,
196,0,26,Wirtschaftswissenschaften,3+,320,6,3,3,7,0,1,9,8,0,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.3471494,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
197,0,24,Rechtswissenschaften,2+,400,7,2,2,7,1,,1,3,0,,116,1,0,1,,0,,,,,,,,,4.3674421,,,,,,,,,,,,,,,,,,,,,,
197,0,24,Rechtswissenschaften,2+,400,7,2,2,7,1,,2,6,0,,106,1,0,1,,0,,,,,,,,,4.3674421,,,,,,,,,,,,,,,,,,,,,,
197,0,24,Rechtswissenschaften,2+,400,7,2,2,7,1,,3,2,1,,132,1,0,1,,0,,,,,,,,,4.3674421,,,,,,,,,,,,,,,,,,,,,,
197,0,24,Rechtswissenschaften,2+,400,7,2,2,7,1,,4,7,0,,124,1,0,1,,0,,,,,,,,,4.3674421,,,,,,,,,,,,,,,,,,,,,,
197,0,24,Rechtswissenschaften,2+,400,7,2,2,7,1,,5,4,0,,95,1,0,1,,0,,,,,,,,,4.3674421,,,,,,,,,,,,,,,,,,,,,,
197,0,24,Rechtswissenschaften,2+,400,7,2,2,7,1,,6,8,0,,93,1,0,1,,0,,,,,,,,,4.3674421,,,,,,,,,,,,,,,,,,,,,,
197,0,24,Rechtswissenschaften,2+,400,7,2,2,7,1,,7,5,0,,99,1,0,1,,0,,,,,,,,,4.3674421,,,,,,,,,,,,,,,,,,,,,,
197,0,24,Rechtswissenschaften,2+,400,7,2,2,7,1,,8,1,0,1,100,1,0,1,,0,,,,,,,,,4.3674421,,,,,,,,,,,,,,,,,,,,,,
197,0,24,Rechtswissenschaften,2+,400,7,2,2,7,1,108.125,9,8,1,,90,1,0,1,90,0,63,76.5,.32716966,.26943383,.38490546,.3257997,.26751593,.38216561,4.3674421,,,,,,,,,,,,,,,,,,,,,1,1
198,0,24,Lehramt,1,300,5,3,3,7,0,,1,4,1,,185,1,1,1,,0,,,,,,,,,2.8472338,,,,,,,,,,,,,,,,,,,,,,
198,0,24,Lehramt,1,300,5,3,3,7,0,,2,8,1,,173,1,1,1,,0,,,,,,,,,2.8472338,,,,,,,,,,,,,,,,,,,,,,
198,0,24,Lehramt,1,300,5,3,3,7,0,,3,1,1,,171,1,1,1,,0,,,,,,,,,2.8472338,,,,,,,,,,,,,,,,,,,,,,
198,0,24,Lehramt,1,300,5,3,3,7,0,,4,3,1,,157,1,1,1,,0,,,,,,,,,2.8472338,,,,,,,,,,,,,,,,,,,,,,
198,0,24,Lehramt,1,300,5,3,3,7,0,,5,2,1,,168,1,1,1,,0,,,,,,,,,2.8472338,,,,,,,,,,,,,,,,,,,,,,
198,0,24,Lehramt,1,300,5,3,3,7,0,,6,5,1,,179,1,1,1,,0,,,,,,,,,2.8472338,,,,,,,,,,,,,,,,,,,,,,
198,0,24,Lehramt,1,300,5,3,3,7,0,,7,7,1,,165,1,1,1,,0,,,,,,,,,2.8472338,,,,,,,,,,,,,,,,,,,,,,
198,0,24,Lehramt,1,300,5,3,3,7,0,,8,6,1,1,183,1,1,1,,0,,,,,,,,,2.8472338,,,,,,,,,,,,,,,,,,,,,,
198,0,24,Lehramt,1,300,5,3,3,7,0,165.375,9,8,0,,55,1,1,1,55,0,55,55,.18333334,.18333334,.18333334,.18333334,.18333334,.18333334,2.8472338,,,,,,,,,,,,,,,,,,,,,1,1
199,0,27,Wirtschaftswissenschaften,1,1200,5,7,3,7,0,,1,7,0,,23,1,1,1,,1,,,,,,,,,5.5498567,,,,,,,,,,,,,,,,0,0,0,0,0,,
199,0,27,Wirtschaftswissenschaften,1,1200,5,7,3,7,0,,2,1,0,,14,1,1,1,,1,,,,,,,,,5.5498567,,,,,,,,,,,,,,,,0,0,0,0,0,,
199,0,27,Wirtschaftswissenschaften,1,1200,5,7,3,7,0,,3,6,0,,8,1,1,1,,1,,,,,,,,,5.5498567,,,,,,,,,,,,,,,,0,0,0,0,0,,
199,0,27,Wirtschaftswissenschaften,1,1200,5,7,3,7,0,,4,3,0,,15,1,1,1,,1,,,,,,,,,5.5498567,,,,,,,,,,,,,,,,0,0,0,0,0,,
199,0,27,Wirtschaftswissenschaften,1,1200,5,7,3,7,0,,5,5,0,,20,1,1,1,,1,,,,,,,,,5.5498567,,,,,,,,,,,,,,,,0,0,0,0,0,,
199,0,27,Wirtschaftswissenschaften,1,1200,5,7,3,7,0,,6,8,0,,19,1,1,1,,1,,,,,,,,,5.5498567,,,,,,,,,,,,,,,,0,0,0,0,0,,
199,0,27,Wirtschaftswissenschaften,1,1200,5,7,3,7,0,,7,4,0,,18,1,1,1,,1,,,,,,,,,5.5498567,,,,,,,,,,,,,,,,0,0,0,0,0,,
199,0,27,Wirtschaftswissenschaften,1,1200,5,7,3,7,0,,8,2,0,0,9,1,1,1,,1,,,,,,,,,5.5498567,,,,,,,,,,,,,,,,0,0,0,0,0,,
199,0,27,Wirtschaftswissenschaften,1,1200,5,7,3,7,0,15.75,9,1,0,,-3,1,1,1,-3,1,-3,-3,-.020979021,-.020979021,-.020979021,-.02096986,-.020960698,-.020960698,5.5498567,,,,,,,,,,,,,,,,0,0,0,0,0,-1,0
200,0,24,Wirtschaftswissenschaften,1,500,5,5,3,7,0,,1,8,0,,16,1,1,1,,1,,,,,,,,,4.0386238,,,,,,,,,,,,,,,,0,0,0,0,0,,
200,0,24,Wirtschaftswissenschaften,1,500,5,5,3,7,0,,2,1,0,,33,1,1,1,,1,,,,,,,,,4.0386238,,,,,,,,,,,,,,,,0,0,0,0,0,,
200,0,24,Wirtschaftswissenschaften,1,500,5,5,3,7,0,,3,6,0,,40,1,1,1,,1,,,,,,,,,4.0386238,,,,,,,,,,,,,,,,0,0,0,0,0,,
200,0,24,Wirtschaftswissenschaften,1,500,5,5,3,7,0,,4,3,0,,20,1,1,1,,1,,,,,,,,,4.0386238,,,,,,,,,,,,,,,,0,0,0,0,0,,
200,0,24,Wirtschaftswissenschaften,1,500,5,5,3,7,0,,5,2,0,,20,1,1,1,,1,,,,,,,,,4.0386238,,,,,,,,,,,,,,,,0,0,0,0,0,,
