tn,condition,treatment,diff_bs_choice,disp_2,disp_4,diff_bs_time_std,math_std,crt_std,diff_bs_sign,diff_bs_time_treatment_only_std,crt_treatment_only_std,math_treatment_only_std
164,8,1,-.096666694,,,.29921693,-1.0566735,-1.3727986,-1,.23821637,-1.4694607,-1.1205844
165,1,0,,1,0,,.50382364,-.49213535,,,,
165,2,0,,1,0,,.50382364,-.49213535,,,,
165,3,0,,0,1,,.50382364,-.49213535,,,,
165,4,0,.089166641,0,1,-.82124025,.50382364,-.49213535,1,,,
165,5,0,,0,0,,.50382364,-.49213535,,,,
165,6,0,.042500019,0,0,-1.5105307,.50382364,-.49213535,1,,,
165,7,0,,,,,.50382364,-.49213535,,,,
165,8,0,.06583333,,,-1.1658858,.50382364,-.49213535,1,,,
166,1,1,,1,0,,-.27642497,-.49213535,,,,
166,2,1,,1,0,,-.27642497,-.49213535,,,,
166,3,1,,0,1,,-.27642497,-.49213535,,,,
166,4,1,0,0,1,-1.3628227,-.27642497,-.49213535,0,,,
166,5,1,,0,0,,-.27642497,-.49213535,,,,
166,6,1,0,0,0,-1.8071733,-.27642497,-.49213535,0,,,
166,7,1,,,,,-.27642497,-.49213535,,,,
166,8,1,0,,,-1.5849979,-.27642497,-.49213535,0,-1.5161232,-.59032333,-.325192
167,1,0,,1,0,,-.4714871,.3885279,,,,
167,2,0,,1,0,,-.4714871,.3885279,,,,
167,3,0,,0,1,,-.4714871,.3885279,,,,
167,4,0,-.10750002,0,1,-.16614904,-.4714871,.3885279,-1,,,
167,5,0,,0,0,,-.4714871,.3885279,,,,
167,6,0,-.13083333,0,0,-.25493532,-.4714871,.3885279,-1,,,
167,7,0,,,,,-.4714871,.3885279,,,,
167,8,0,-.11916667,,,-.21054234,-.4714871,.3885279,-1,,,
168,1,1,,1,0,,-1.4467978,1.2691911,,,,
168,2,1,,1,0,,-1.4467978,1.2691911,,,,
168,3,1,,0,1,,-1.4467978,1.2691911,,,,
168,4,1,0,0,1,-.19464362,-1.4467978,1.2691911,0,,,
168,5,1,,0,0,,-1.4467978,1.2691911,,,,
168,6,1,0,0,0,.078190356,-1.4467978,1.2691911,0,,,
168,7,1,,,,,-1.4467978,1.2691911,,,,
168,8,1,0,,,-.058226593,-1.4467978,1.2691911,0,-.094589241,1.1679515,-1.5182806
169,1,0,,1,0,,-.081362821,-1.3727986,,,,
169,2,0,,1,0,,-.081362821,-1.3727986,,,,
169,3,0,,0,1,,-.081362821,-1.3727986,,,,
169,4,0,0,0,1,.14439535,-.081362821,-1.3727986,0,,,
169,5,0,,0,0,,-.081362821,-1.3727986,,,,
169,6,0,0,0,0,.07637614,-.081362821,-1.3727986,0,,,
169,7,0,,,,,-.081362821,-1.3727986,,,,
169,8,0,0,,,.11038574,-.081362821,-1.3727986,0,,,
170,1,1,,1,0,,.30876148,-1.3727986,,,,
170,2,1,,1,0,,.30876148,-1.3727986,,,,
170,3,1,,0,1,,.30876148,-1.3727986,,,,
170,4,1,-.0074999928,0,1,-.77948362,.30876148,-1.3727986,-1,,,
170,5,1,,0,0,,.30876148,-1.3727986,,,,
170,6,1,.14333338,0,0,-.60433835,.30876148,-1.3727986,1,,,
170,7,1,,,,,.30876148,-1.3727986,,,,
170,8,1,.067916691,,,-.69191104,.30876148,-1.3727986,1,-.68459505,-1.4694607,.27135229
171,1,0,,1,0,,.50382364,-.49213535,,,,
171,2,0,,1,0,,.50382364,-.49213535,,,,
171,3,0,,0,1,,.50382364,-.49213535,,,,
171,4,0,-.088333309,0,1,-.74725568,.50382364,-.49213535,-1,,,
171,5,0,,0,0,,.50382364,-.49213535,,,,
171,6,0,.036666691,0,0,-.90058929,.50382364,-.49213535,1,,,
171,7,0,,,,,.50382364,-.49213535,,,,
171,8,0,-.025833309,,,-.8239225100000001,.50382364,-.49213535,-1,,,
172,1,1,,1,0,,.8939479,.3885279,,,,
172,2,1,,1,0,,.8939479,.3885279,,,,
172,3,1,,0,1,,.8939479,.3885279,,,,
172,4,1,0,0,1,.44353107,.8939479,.3885279,0,,,
172,5,1,,0,0,,.8939479,.3885279,,,,
172,6,1,0,0,0,-.15125534,.8939479,.3885279,0,,,
172,7,1,,,,,.8939479,.3885279,,,,
172,8,1,0,,,.14613786,.8939479,.3885279,0,.095688753,.2888141,.86789656
173,1,0,,1,0,,2.0643208,1.2691911,,,,
173,2,0,,1,0,,2.0643208,1.2691911,,,,
173,3,0,,0,1,,2.0643208,1.2691911,,,,
173,4,0,0,0,1,.0045192102,2.0643208,1.2691911,0,,,
173,5,0,,0,0,,2.0643208,1.2691911,,,,
173,6,0,0,0,0,-.18182555,2.0643208,1.2691911,0,,,
173,7,0,,,,,2.0643208,1.2691911,,,,
173,8,0,0,,,-.08865317,2.0643208,1.2691911,0,,,
174,1,1,,1,0,,-.081362821,.3885279,,,,
174,2,1,,1,0,,-.081362821,.3885279,,,,
174,3,1,,0,1,,-.081362821,.3885279,,,,
174,4,1,-.24999997,0,1,1.8811505,-.081362821,.3885279,-1,,,
174,5,1,,0,0,,-.081362821,.3885279,,,,
174,6,1,-.26166666,0,0,.087967262,-.081362821,.3885279,-1,,,
174,7,1,,,,,-.081362821,.3885279,,,,
174,8,1,-.25583333,,,.98455906,-.081362821,.3885279,-1,.87631917,.2888141,-.12634392
175,1,0,,1,0,,.69888574,1.2691911,,,,
175,2,0,,1,0,,.69888574,1.2691911,,,,
175,3,0,,0,1,,.69888574,1.2691911,,,,
175,4,0,-.083333313,0,1,.32421356,.69888574,1.2691911,-1,,,
175,5,0,,0,0,,.69888574,1.2691911,,,,
175,6,0,-.083333313,0,0,.4030014,.69888574,1.2691911,-1,,,
175,7,0,,,,,.69888574,1.2691911,,,,
175,8,0,-.083333313,,,.36360756,.69888574,1.2691911,-1,,,
176,1,1,,1,0,,-.27642497,-.49213535,,,,
176,2,1,,1,0,,-.27642497,-.49213535,,,,
176,3,1,,0,1,,-.27642497,-.49213535,,,,
176,4,1,.16666669,0,1,.85460937,-.27642497,-.49213535,1,,,
176,5,1,,0,0,,-.27642497,-.49213535,,,,
176,6,1,-.16666666,0,0,.51944733,-.27642497,-.49213535,-1,,,
176,7,1,,,,,-.27642497,-.49213535,,,,
176,8,1,0,,,.68702835,-.27642497,-.49213535,0,.59929669,-.59032333,-.325192
177,1,0,,1,0,,.8939479,.3885279,,,,
177,2,0,,1,0,,.8939479,.3885279,,,,
177,3,0,,0,1,,.8939479,.3885279,,,,
177,4,0,0,0,1,.10100707,.8939479,.3885279,0,,,
177,5,0,,0,0,,.8939479,.3885279,,,,
177,6,0,0,0,0,-.039299719,.8939479,.3885279,0,,,
177,7,0,,,,,.8939479,.3885279,,,,
177,8,0,0,,,.030853679,.8939479,.3885279,0,,,
178,1,1,,1,0,,-1.0566735,-1.3727986,,,,
178,2,1,,1,0,,-1.0566735,-1.3727986,,,,
178,3,1,,0,1,,-1.0566735,-1.3727986,,,,
178,4,1,-.1491667,0,1,.69434452,-1.0566735,-1.3727986,-1,,,
178,5,1,,0,0,,-1.0566735,-1.3727986,,,,
178,6,1,.050833344,0,0,.12213999,-1.0566735,-1.3727986,1,,,
178,7,1,,,,,-1.0566735,-1.3727986,,,,
178,8,1,-.049166679,,,.4082424,-1.0566735,-1.3727986,-1,.33972692,-1.4694607,-1.1205844
179,1,0,,1,0,,-1.2517357,1.2691911,,,,
179,2,0,,1,0,,-1.2517357,1.2691911,,,,
179,3,0,,0,1,,-1.2517357,1.2691911,,,,
179,4,0,0,0,1,-.22824198,-1.2517357,1.2691911,0,,,
179,5,0,,0,0,,-1.2517357,1.2691911,,,,
179,6,0,0,0,0,.033196703,-1.2517357,1.2691911,0,,,
179,7,0,,,,,-1.2517357,1.2691911,,,,
179,8,0,0,,,-.097522676,-1.2517357,1.2691911,0,,,
180,1,1,,1,0,,-1.0566735,.3885279,,,,
180,2,1,,1,0,,-1.0566735,.3885279,,,,
180,3,1,,0,1,,-1.0566735,.3885279,,,,
180,4,1,0,0,1,.12527263,-1.0566735,.3885279,0,,,
180,5,1,,0,0,,-1.0566735,.3885279,,,,
180,6,1,0,0,0,.014700604,-1.0566735,.3885279,0,,,
180,7,1,,,,,-1.0566735,.3885279,,,,
180,8,1,0,,,.069986641,-1.0566735,.3885279,0,.024786491,.2888141,-1.1205844
181,1,0,,1,0,,1.2840722,.3885279,,,,
181,2,0,,1,0,,1.2840722,.3885279,,,,
181,3,0,,0,1,,1.2840722,.3885279,,,,
181,4,0,.024166673,0,1,.99862343,1.2840722,.3885279,1,,,
181,5,0,,0,0,,1.2840722,.3885279,,,,
181,6,0,.033333331,0,0,.37325376,1.2840722,.3885279,1,,,
181,7,0,,,,,1.2840722,.3885279,,,,
181,8,0,.028750002,,,.6859386,1.2840722,.3885279,1,,,
182,1,1,,1,0,,.30876148,-.49213535,,,,
182,2,1,,1,0,,.30876148,-.49213535,,,,
182,3,1,,0,1,,.30876148,-.49213535,,,,
182,4,1,.15416664,0,1,-.078967683,.30876148,-.49213535,1,,,
182,5,1,,0,0,,.30876148,-.49213535,,,,
182,6,1,.15999997,0,0,-.19754121,.30876148,-.49213535,1,,,
182,7,1,,,,,.30876148,-.49213535,,,,
182,8,1,.15708333,,,-.13825445,.30876148,-.49213535,1,-.16910093,-.59032333,.27135229
183,1,0,,1,0,,-1.0566735,-1.3727986,,,,
183,2,0,,1,0,,-1.0566735,-1.3727986,,,,
183,3,0,,0,1,,-1.0566735,-1.3727986,,,,
183,4,0,.21250001,0,1,.44088143,-1.0566735,-1.3727986,1,,,
183,5,0,,0,0,,-1.0566735,-1.3727986,,,,
183,6,0,.12416664,0,0,.19632022,-1.0566735,-1.3727986,1,,,
183,7,0,,,,,-1.0566735,-1.3727986,,,,
183,8,0,.16833332,,,.31860089,-1.0566735,-1.3727986,1,,,
184,1,1,,1,0,,-1.2517357,1.2691911,,,,
184,2,1,,1,0,,-1.2517357,1.2691911,,,,
184,3,1,,0,1,,-1.2517357,1.2691911,,,,
184,4,1,-.041666627,0,1,-.88461256,-1.2517357,1.2691911,-1,,,
184,5,1,,0,0,,-1.2517357,1.2691911,,,,
184,6,1,.023333371,0,0,-.48464221,-1.2517357,1.2691911,1,,,
184,7,1,,,,,-1.2517357,1.2691911,,,,
184,8,1,-.0091666579,,,-.68462747,-1.2517357,1.2691911,-1,-.67781347,1.1679515,-1.3194325
185,1,0,,1,0,,.11369932,-1.3727986,,,,
185,2,0,,1,0,,.11369932,-1.3727986,,,,
185,3,0,,0,1,,.11369932,-1.3727986,,,,
185,4,0,-.086666644,0,1,-.0083380612,.11369932,-1.3727986,-1,,,
185,5,0,,0,0,,.11369932,-1.3727986,,,,
185,6,0,-.16333333,0,0,.52192748,.11369932,-1.3727986,-1,,,
185,7,0,,,,,.11369932,-1.3727986,,,,
185,8,0,-.125,,,.25679469,.11369932,-1.3727986,-1,,,
186,1,1,,1,0,,.8939479,-1.3727986,,,,
186,2,1,,1,0,,.8939479,-1.3727986,,,,
186,3,1,,0,1,,.8939479,-1.3727986,,,,
186,4,1,-.0033333302,0,1,-.14435034,.8939479,-1.3727986,-1,,,
186,5,1,,0,0,,.8939479,-1.3727986,,,,
186,6,1,-.15833333,0,0,-.19264662,.8939479,-1.3727986,-1,,,
186,7,1,,,,,.8939479,-1.3727986,,,,
186,8,1,-.080833331,,,-.16849849,.8939479,-1.3727986,-1,-.19726031,-1.4694607,.86789656
187,1,0,0,1,0,.21993306,.69888574,-1.3727986,0,,,
187,2,0,0,1,0,-.062912636,.69888574,-1.3727986,0,,,
187,3,0,0,0,1,.22662927,.69888574,-1.3727986,0,,,
187,4,0,0,0,1,-.48136595,.69888574,-1.3727986,0,,,
187,5,0,0,0,0,.21809259,.69888574,-1.3727986,0,,,
187,6,0,0,0,0,-.4893544,.69888574,-1.3727986,0,,,
187,7,0,0,,,.22155163,.69888574,-1.3727986,0,,,
187,8,0,0,,,-.34454432,.69888574,-1.3727986,0,,,
188,1,1,-.19500002,1,0,.7550804,-.081362821,-.49213535,-1,,,
188,2,1,-.015000001,1,0,-.80940098,-.081362821,-.49213535,-1,,,
188,3,1,-.16,0,1,-.024458235,-.081362821,-.49213535,-1,,,
188,4,1,.084999993,0,1,-.78011,-.081362821,-.49213535,1,,,
188,5,1,-.067500025,0,0,.61943352,-.081362821,-.49213535,-1,,,
188,6,1,.14999999,0,0,-1.227267,-.081362821,-.49213535,1,,,
188,7,1,-.14083335,,,.45001841,-.081362821,-.49213535,-1,.3786234,-.59032333,-.12634392
188,8,1,.073333323,,,-.93892598,-.081362821,-.49213535,1,-.91458368,-.59032333,-.12634392
189,1,1,.25,1,0,.27005658,.50382364,1.2691911,1,,,
189,2,1,0,1,0,-.57429016,.50382364,1.2691911,0,,,
189,3,1,0,0,1,.28955781,.50382364,1.2691911,0,,,
189,4,1,0,0,1,-.64332753,.50382364,1.2691911,0,,,
189,5,1,.25749999,0,0,.32068923,.50382364,1.2691911,1,,,
189,6,1,-.5,0,0,-.72939897,.50382364,1.2691911,-1,,,
189,7,1,.16916668,,,.2934345,.50382364,1.2691911,1,.23283252,1.1679515,.47020036
189,8,1,-.16666669,,,-.64900559,.50382364,1.2691911,-1,-.64464694,1.1679515,.47020036
190,1,0,-.080000043,1,0,1.4361731,-1.4467978,-1.3727986,-1,,,
190,2,0,-.07249999,1,0,-.9706583,-1.4467978,-1.3727986,-1,,,
190,3,0,-.045000017,0,1,1.8503973,-1.4467978,-1.3727986,-1,,,
190,4,0,.077500015,0,1,-.97007066,-1.4467978,-1.3727986,1,,,
190,5,0,-.125,0,0,2.3298998,-1.4467978,-1.3727986,-1,,,
190,6,0,-.054999977,0,0,-.20525578,-1.4467978,-1.3727986,-1,,,
190,7,0,-.083333373,,,1.8721566,-1.4467978,-1.3727986,-1,,,
190,8,0,-.016666651,,,-.71532816,-1.4467978,-1.3727986,-1,,,
191,1,0,0,1,0,.50336611,1.2840722,1.2691911,0,,,
191,2,0,0,1,0,-.58032072,1.2840722,1.2691911,0,,,
191,3,0,0,0,1,-.25103247,1.2840722,1.2691911,0,,,
191,4,0,0,0,1,-2.1643817,1.2840722,1.2691911,0,,,
191,5,0,0,0,0,.40562525,1.2840722,1.2691911,0,,,
191,6,0,0,0,0,-.9817007800000001,1.2840722,1.2691911,0,,,
191,7,0,0,,,.21931964,1.2840722,1.2691911,0,,,
191,8,0,0,,,-1.2421347,1.2840722,1.2691911,0,,,
192,1,1,.0024999999,1,0,.12348437,-.27642497,-1.3727986,1,,,
192,2,1,-.022500001,1,0,-.020816579,-.27642497,-1.3727986,-1,,,
192,3,1,.0024999999,0,1,.2151165,-.27642497,-1.3727986,1,,,
192,4,1,-.022500001,0,1,.014113279,-.27642497,-1.3727986,-1,,,
192,5,1,.0024999999,0,0,.31951448,-.27642497,-1.3727986,1,,,
192,6,1,-.025,0,0,-.31458762,-.27642497,-1.3727986,-1,,,
192,7,1,.0024999999,,,.21937177,-.27642497,-1.3727986,1,.16387479,-1.4694607,-.325192
192,8,1,-.023333333,,,-.10709695,-.27642497,-1.3727986,-1,-.14009106,-1.4694607,-.325192
193,1,1,0,1,0,.74168789,-1.4467978,-1.3727986,0,,,
193,2,1,0,1,0,.69888729,-1.4467978,-1.3727986,0,,,
193,3,1,0,0,1,.89804989,-1.4467978,-1.3727986,0,,,
193,4,1,0,0,1,-.098978154,-1.4467978,-1.3727986,0,,,
193,5,1,.75,0,0,.86746663,-1.4467978,-1.3727986,1,,,
193,6,1,-.0024999976,0,0,-.11240964,-1.4467978,-1.3727986,-1,,,
193,7,1,.25,,,.83573472,-1.4467978,-1.3727986,1,.73775303,-1.4694607,-1.5182806
193,8,1,-.00083333254,,,.16249987,-1.4467978,-1.3727986,-1,.11092297,-1.4694607,-1.5182806
194,1,1,.21750003,1,0,.14423865,-.86161137,-1.3727986,1,,,
194,2,1,-.15750003,1,0,-.401364,-.86161137,-1.3727986,-1,,,
194,3,1,.070000052,0,1,-.20576471,-.86161137,-1.3727986,1,,,
194,4,1,-.050000012,0,1,-.6383544799999999,-.86161137,-1.3727986,-1,,,
194,5,1,.13,0,0,-.022500463,-.86161137,-1.3727986,1,,,
194,6,1,-.26749998,0,0,-.6334596300000001,-.86161137,-1.3727986,-1,,,
194,7,1,.13916671,,,-.028008845,-.86161137,-1.3727986,1,-.066454351,-1.4694607,-.9217363
194,8,1,-.15833336,,,-.55772603,-.86161137,-1.3727986,-1,-.55965912,-1.4694607,-.9217363
195,1,1,0,1,0,.32072836,1.08901,.3885279,0,,,
195,2,1,0,1,0,-.30851793,1.08901,.3885279,0,,,
195,3,1,0,0,1,.20043187,1.08901,.3885279,0,,,
195,4,1,0,0,1,.040310692,1.08901,.3885279,0,,,
195,5,1,0,0,0,.28407553,1.08901,.3885279,0,,,
195,6,1,0,0,0,-.34387854,1.08901,.3885279,0,,,
195,7,1,0,,,.26841193,1.08901,.3885279,0,.2095347,.2888141,1.0667447
195,8,1,0,,,-.20402855,1.08901,.3885279,0,-.23034135,.2888141,1.0667447
196,1,0,.0024999976,1,0,.47646385,-.86161137,-1.3727986,1,,,
196,2,0,.2475,1,0,-.75986499,-.86161137,-1.3727986,1,,,
196,3,0,-.0024999976,0,1,.6439078499999999,-.86161137,-1.3727986,-1,,,
196,4,0,.2475,0,1,-.35186699,-.86161137,-1.3727986,1,,,
196,5,0,0,0,0,.14478694,-.86161137,-1.3727986,0,,,
196,6,0,.245,0,0,-.38969475,-.86161137,-1.3727986,1,,,
196,7,0,0,,,.42171952,-.86161137,-1.3727986,0,,,
196,8,0,.24666667,,,-.5004757,-.86161137,-1.3727986,1,,,
197,1,1,0,1,0,.27248451,1.08901,1.2691911,0,,,
197,2,1,0,1,0,-.172832,1.08901,1.2691911,0,,,
197,3,1,0,0,1,.46733975,1.08901,1.2691911,0,,,
197,4,1,-.25,0,1,-.54484272,1.08901,1.2691911,-1,,,
197,5,1,.25,0,0,-.65358722,1.08901,1.2691911,1,,,
197,6,1,0,0,0,-1.5992779,1.08901,1.2691911,0,,,
197,7,1,.083333328,,,.028745631,1.08901,1.2691911,1,-.013611851,1.1679515,1.0667447
197,8,1,-.083333343,,,-.77231747,1.08901,1.2691911,-1,-.75945914,1.1679515,1.0667447
198,1,1,.25,1,0,-1.2376051,.11369932,1.2691911,1,,,
198,2,1,0,1,0,.017716022,.11369932,1.2691911,0,,,
198,3,1,.25,0,1,-4.4576125,.11369932,1.2691911,1,,,
198,4,1,.25,0,1,-.4691481,.11369932,1.2691911,1,,,
198,5,1,.25,0,0,-.16312051,.11369932,1.2691911,1,,,
198,6,1,.5,0,0,1.6200639,.11369932,1.2691911,1,,,
198,7,1,.25,,,-1.9527797,.11369932,1.2691911,1,-1.8585542,1.1679515,.072504178
198,8,1,.25,,,.38954392,.11369932,1.2691911,1,.3223173,1.1679515,.072504178
199,1,1,0,1,0,-.010400324,1.2840722,1.2691911,0,,,
199,2,1,0,1,0,-.10383375,1.2840722,1.2691911,0,,,
199,3,1,0,0,1,.27972892,1.2840722,1.2691911,0,,,
199,4,1,0,0,1,.11486938,1.2840722,1.2691911,0,,,
199,5,1,0,0,0,.28211758,1.2840722,1.2691911,0,,,
199,6,1,0,0,0,-.383625,1.2840722,1.2691911,0,,,
199,7,1,0,,,.18381542,1.2840722,1.2691911,0,.13076927,1.1679515,1.2655928
199,8,1,0,,,-.12419645,1.2840722,1.2691911,0,-.15601194,1.1679515,1.2655928
200,1,1,.25,1,0,.38420525,-.86161137,.3885279,1,,,
200,2,1,.5,1,0,-.478899,-.86161137,.3885279,1,,,
200,3,1,.25,0,1,.73060596,-.86161137,.3885279,1,,,
200,4,1,.75,0,1,-.62065464,-.86161137,.3885279,1,,,
200,5,1,0,0,0,.4906002,-.86161137,.3885279,0,,,
200,6,1,.25,0,0,-.27178687,-.86161137,.3885279,1,,,
200,7,1,.16666666,,,.53513712,-.86161137,.3885279,1,.45787504,.2888141,-.9217363
200,8,1,.5,,,-.45711344,-.86161137,.3885279,1,-.4659816,.2888141,-.9217363
201,1,1,0,1,0,3.3984323,.50382364,1.2691911,0,,,
201,2,1,0,1,0,-1.4996963,.50382364,1.2691911,0,,,
201,3,1,0,0,1,4.0654283,.50382364,1.2691911,0,,,
201,4,1,0,0,1,-2.9419231,.50382364,1.2691911,0,,,
201,5,1,0,0,0,4.422245,.50382364,1.2691911,0,,,
201,6,1,-.0024999976,0,0,-2.8833416,.50382364,1.2691911,-1,,,
201,7,1,0,,,3.9620352,.50382364,1.2691911,0,3.6485634,1.1679515,.47020036
201,8,1,-.00083333254,,,-2.4416535,.50382364,1.2691911,-1,-2.313731,1.1679515,.47020036
202,1,0,0,1,0,.29989579,.8939479,1.2691911,0,,,
202,2,0,0,1,0,-.79354161,.8939479,1.2691911,0,,,
202,3,0,0,0,1,.30357674,.8939479,1.2691911,0,,,
202,4,0,0,0,1,-.95056933,.8939479,1.2691911,0,,,
202,5,0,0,0,0,.084247001,.8939479,1.2691911,0,,,
202,6,0,-.25,0,0,-1.3286889,.8939479,1.2691911,-1,,,
202,7,0,0,,,.22923984,.8939479,1.2691911,0,,,
202,8,0,-.083333313,,,-1.0242666,.8939479,1.2691911,-1,,,
203,1,1,-.25,1,0,2.6134109,.11369932,1.2691911,-1,,,
203,2,1,0,1,0,-.30659923,.11369932,1.2691911,0,,,
203,3,1,.25,0,1,2.224875,.11369932,1.2691911,1,,,
203,4,1,0,0,1,.24985048,.11369932,1.2691911,0,,,
203,5,1,-.25,0,0,2.7068834,.11369932,1.2691911,-1,,,
203,6,1,0,0,0,.8534869,.11369932,1.2691911,0,,,
203,7,1,-.083333313,,,2.5150564,.11369932,1.2691911,-1,2.3013222,1.1679515,.072504178
203,8,1,0,,,.26557928,.11369932,1.2691911,0,.2068973,1.1679515,.072504178
204,1,1,0,1,0,-.5351311600000001,-.66654927,-.49213535,0,,,
204,2,1,0,1,0,-1.8325872,-.66654927,-.49213535,0,,,
204,3,1,0,0,1,.16554119,-.66654927,-.49213535,0,,,
204,4,1,0,0,1,-2.0501156,-.66654927,-.49213535,0,,,
204,5,1,0,0,0,.3788012,-.66654927,-.49213535,0,,,
204,6,1,0,0,0,-1.6658872,-.66654927,-.49213535,0,,,
204,7,1,0,,,.0030704502,-.66654927,-.49213535,0,-.037517291,-.59032333,-.72288823
204,8,1,0,,,-1.8495301,-.66654927,-.49213535,0,-1.7624215,-.59032333,-.72288823
205,1,1,0,1,0,1.0256691,.8939479,.3885279,0,,,
205,2,1,0,1,0,.0091791144,.8939479,.3885279,0,,,
205,3,1,0,0,1,1.1760006,.8939479,.3885279,0,,,
205,4,1,0,0,1,-.52475423,.8939479,.3885279,0,,,
205,5,1,0,0,0,1.2682593,.8939479,.3885279,0,,,
205,6,1,0,0,0,-.58642972,.8939479,.3885279,0,,,
205,7,1,0,,,1.156643,.8939479,.3885279,0,1.0365417,.2888141,.86789656
205,8,1,0,,,-.3673349,.8939479,.3885279,0,-.3823913,.2888141,.86789656
206,1,0,0,1,0,.38667217,1.8692586,1.2691911,0,,,
206,2,0,0,1,0,-.043333124,1.8692586,1.2691911,0,,,
206,3,0,0,0,1,.28955778,1.8692586,1.2691911,0,,,
206,4,0,0,0,1,-.20396341,1.8692586,1.2691911,0,,,
206,5,0,0,0,0,.28712991,1.8692586,1.2691911,0,,,
206,6,0,0,0,0,-.075051911,1.8692586,1.2691911,0,,,
206,7,0,0,,,.32111993,1.8692586,1.2691911,0,,,
206,8,0,0,,,-.10744949,1.8692586,1.2691911,0,,,
207,1,0,0,1,0,.26089343,.8939479,1.2691911,0,,,
207,2,0,0,1,0,-.73914981,.8939479,1.2691911,0,,,
207,3,0,0,0,1,.27181876,.8939479,1.2691911,0,,,
207,4,0,0,0,1,-.59809905,.8939479,1.2691911,0,,,
207,5,0,0,0,0,.21511653,.8939479,1.2691911,0,,,
207,6,0,0,0,0,-.94747591,.8939479,1.2691911,0,,,
207,7,0,0,,,.24927624,.8939479,1.2691911,0,,,
207,8,0,0,,,-.76157492,.8939479,1.2691911,0,,,
208,1,1,0,1,0,.22846974,-.081362821,-1.3727986,0,,,
208,2,1,0,1,0,-1.0011625,-.081362821,-1.3727986,0,,,
208,3,1,0,0,1,.26641485,-.081362821,-1.3727986,0,,,
208,4,1,0,0,1,-1.376267,-.081362821,-1.3727986,0,,,
208,5,1,0,0,0,.3023628,-.081362821,-1.3727986,0,,,
208,6,1,0,0,0,-.59923446,-.081362821,-1.3727986,0,,,
208,7,1,0,,,.26574913,-.081362821,-1.3727986,0,.20705545,-1.4694607,-.12634392
208,8,1,0,,,-.9922213,-.081362821,-1.3727986,0,-.96420544,-1.4694607,-.12634392
209,1,0,0,1,0,.24554305,1.2840722,.3885279,0,,,
209,2,0,0,1,0,-.38358587,1.2840722,.3885279,0,,,
209,3,0,0,0,1,.20035352,1.2840722,.3885279,0,,,
209,4,0,0,0,1,-.017018223,1.2840722,.3885279,0,,,
209,5,0,0,0,0,-.057430323,1.2840722,.3885279,0,,,
209,6,0,0,0,0,-.21806061,1.2840722,.3885279,0,,,
209,7,0,0,,,.12948874,1.2840722,.3885279,0,,,
209,8,0,0,,,-.20622152,1.2840722,.3885279,0,,,
210,1,0,-.25,1,0,-.47098875,-1.2517357,-1.3727986,-1,,,
210,2,0,.07249999,1,0,-1.2639982,-1.2517357,-1.3727986,1,,,
210,3,0,-.0625,0,1,.41243878,-1.2517357,-1.3727986,-1,,,
210,4,0,.2825,0,1,-.12650661,-1.2517357,-1.3727986,1,,,
210,5,0,-.20500001,0,0,-.078145497,-1.2517357,-1.3727986,-1,,,
210,6,0,.2775,0,0,-1.0575125,-1.2517357,-1.3727986,1,,,
210,7,0,-.17250001,,,-.045565158,-1.2517357,-1.3727986,-1,,,
210,8,0,.21083331,,,-.81600595,-1.2517357,-1.3727986,1,,,
211,1,0,-.2475,1,0,-.11847924,-.081362821,.3885279,-1,,,
211,2,0,.25,1,0,-.10927685,-.081362821,.3885279,1,,,
211,3,0,0,0,1,.034240942,-.081362821,.3885279,0,,,
211,4,0,.25,0,1,-.35429484,-.081362821,.3885279,1,,,
211,5,0,-.25,0,0,.087340541,-.081362821,.3885279,-1,,,
211,6,0,.25,0,0,-.33596843,-.081362821,.3885279,1,,,
211,7,0,-.16583335,,,.0010341044,-.081362821,.3885279,-1,,,
211,8,0,.25,,,-.26651338,-.081362821,.3885279,1,,,
212,1,1,0,1,0,-.17099148,2.259383,1.2691911,0,,,
212,2,1,0,1,0,-.028687552,2.259383,1.2691911,0,,,
212,3,1,0,0,1,.32930428,2.259383,1.2691911,0,,,
212,4,1,0,0,1,.0098449001,2.259383,1.2691911,0,,,
212,5,1,0,0,0,-.013337206,2.259383,1.2691911,0,,,
212,6,1,0,0,0,-.073955394,2.259383,1.2691911,0,,,
212,7,1,0,,,.048325218,2.259383,1.2691911,0,.0046181525,1.1679515,2.2598333
212,8,1,0,,,-.03093273,2.259383,1.2691911,0,-.069176696,1.1679515,2.2598333
213,1,1,0,1,0,.28587687,1.2840722,1.2691911,0,,,
213,2,1,.25,1,0,-1.4868913,1.2840722,1.2691911,1,,,
213,3,1,0,0,1,1.3500234,1.2840722,1.2691911,0,,,
213,4,1,1,0,1,-1.3714113,1.2840722,1.2691911,1,,,
213,5,1,0,0,0,.28462386,1.2840722,1.2691911,0,,,
213,6,1,1,0,0,-1.4038351,1.2840722,1.2691911,1,,,
213,7,1,0,,,.64017463,1.2840722,1.2691911,0,.55567247,1.1679515,1.2655928
213,8,1,.75,,,-1.4207126,1.2840722,1.2691911,1,-1.3631616,1.1679515,1.2655928
214,1,1,-.022500038,1,0,.077589996,.50382364,-.49213535,-1,,,
214,2,1,.35000002,1,0,1.5186031,.50382364,-.49213535,1,,,
214,3,1,.23249999,0,1,.040349755,.50382364,-.49213535,1,,,
